tracker id,wiki page,country,"subnational unit (province, state)",unit,plant,chinese name,sponsor,parent,capacity (mw),status,year,region,latitude,longitude
110358,https://www.gem.wiki/Tun%C3%A7bilek_%C3%87elikler_power_station,Turkey,Kütahya,Tunçbilek Çelikler power station expansion,Tunçbilek Kütahya power station,,Çelikler Orhaneli Tunçbilek Elektrik Üretim,Çelikler Holding,300,Cancelled,,non-EU Europe,39.619778,29.465881
110359,https://www.gem.wiki/Tun%C3%A7bilek_%C3%87elikler_power_station,Turkey,Kütahya,Tunçbilek Çelikler power station Unit 3,Tunçbilek Kütahya power station,,Çelikler Orhaneli Tunçbilek Elektrik Üretim,Çelikler Holding,65,Mothballed,1965,non-EU Europe,39.6291973,29.4623364
110360,https://www.gem.wiki/Tun%C3%A7bilek_%C3%87elikler_power_station,Turkey,Kütahya,Tunçbilek Çelikler power station Unit 4,Tunçbilek Kütahya power station,,Çelikler Orhaneli Tunçbilek Elektrik Üretim,Çelikler Holding,150,Operating,1977,non-EU Europe,39.6291973,29.4623364
110361,https://www.gem.wiki/Tun%C3%A7bilek_%C3%87elikler_power_station,Turkey,Kütahya,Tunçbilek Çelikler power station Unit 5,Tunçbilek Kütahya power station,,Çelikler Orhaneli Tunçbilek Elektrik Üretim,Çelikler Holding,150,Operating,1978,non-EU Europe,39.6291973,29.4623364
110461,https://www.gem.wiki/Uluk%C3%B6y_power_station,Turkey,Afyon,Uluköy power station Unit 1,Uluköy power station,,KLK Enerji Üretim A.Ş.,"Kolin Group, Limak Holding, Kalyon Group",160,Shelved,,non-EU Europe,38.1999839,30.2705505
110463,https://www.gem.wiki/Umut_power_station,Turkey,Samsun,Umut power station,Umut power station,,TİM Avrasya Yatırım,TİM Avrasya Yatırım,660,Cancelled,2015,non-EU Europe,41.133,37.156
111333,https://www.gem.wiki/Yata%C4%9Fan_power_station,Turkey,Muğla,Yatağan power station Unit 1,Yatağan power station,,Yatagan Termik Santrali,Elsan Elektrik,210,Operating,1984,non-EU Europe,37.3309051,28.1023767
111334,https://www.gem.wiki/Yata%C4%9Fan_power_station,Turkey,Muğla,Yatağan power station Unit 2,Yatağan power station,,Yatagan Termik Santrali,Elsan Elektrik,210,Operating,1984,non-EU Europe,37.3309051,28.1023767
111335,https://www.gem.wiki/Yata%C4%9Fan_power_station,Turkey,Muğla,Yatağan power station Unit 3,Yatağan power station,,Yatagan Termik Santrali,Elsan Elektrik,210,Operating,1986,non-EU Europe,37.3309051,28.1023767
111354,https://www.gem.wiki/Yenik%C3%B6y_power_station,Turkey,Muğla,Yeniköy power station Unit 1,Yeniköy power station,,Yeniköy Kemerköy Elektrik,"IC Holding, Limak Holding",210,Operating,1986,non-EU Europe,37.14019,27.8715401
111355,https://www.gem.wiki/Yenik%C3%B6y_power_station,Turkey,Muğla,Yeniköy power station Unit 2,Yeniköy power station,,Yeniköy Kemerköy Elektrik,"IC Holding, Limak Holding",210,Operating,1987,non-EU Europe,37.14019,27.8715401
111356,https://www.gem.wiki/Yeniyurt_power_station,Turkey,Hatay,Yeniyurt power station,Yeniyurt power station,,Kamertan Madencilik ve Elektrik Üretim,Kamertan Madencilik ve Elektrik Üretim,300,Cancelled,2015,non-EU Europe,36.886,36.151
111371,https://www.gem.wiki/Ye%C5%9Filovac%C4%B1k_power_station,Turkey,Mersin,Yeşilovacık power station,Yeşilovacık power station,,Tabiat Enerji Üretim,Eren Holding,1254,Cancelled,,non-EU Europe,36.2006108,33.6637416
111423,https://www.gem.wiki/Y%C4%B1ld%C4%B1r%C4%B1m_Elaz%C4%B1%C4%9F_power_station,Turkey,Elazığ,Yıldırım Elazığ power station,Yıldırım Elazığ power station,,Yıldırım Enerji Yatırımları,Yıldırım Group,200,Cancelled,,non-EU Europe,38.662,39.772
111469,https://www.gem.wiki/Yuksek_Golovasi_power_station,Turkey,Adana,Yüksek Gölovası power station,Yüksek Gölovası power station,,Yuksek Enerji,Yuksek Enerji,1200,Cancelled,,non-EU Europe,37.368333,35.706111
111483,https://www.gem.wiki/Yumurtal%C4%B1k_IC_%C4%B0%C3%A7ta%C5%9F_power_station,Turkey,Adana,Yumurtalık IC İçtaş power station Unit 1,Yumurtalık IC İçtaş power station,,İÇDAŞ Elektrik Enerjisi Üretim ve Yatırım A.Ş.,IC İbrahim Çeçen Investment Holding,600,Cancelled,,non-EU Europe,36.77,35.79
111500,https://www.gem.wiki/Yunus_Emre_power_station,Turkey,Eskişehir,Yunus Emre power station Unit 1,Yunus Emre power station,,Adularya Enerji,TMSF,145,Construction,2020,non-EU Europe,39.9843086,31.6356393
111501,https://www.gem.wiki/Yunus_Emre_power_station,Turkey,Eskişehir,Yunus Emre power station Unit 2,Yunus Emre power station,,Adularya Enerji,TMSF,145,Construction,2020,non-EU Europe,39.9843086,31.6356393
111520,https://www.gem.wiki/Zafer_power_station,Turkey,Bartın,Zafer power station,Zafer power station,,Alpler Enerji Liman Hizmetleri Madencilik Denizcilik A.Ş,Alpler Enerji Liman Hizmetleri Madencilik Denizcilik A.Ş,1320,Cancelled,,non-EU Europe,41.604444,32.511111
111552,https://www.gem.wiki/ZETES_power_station,Turkey,Zonguldak,ZETES-1 Power Station Unit 1,ZETES power station,,Eren Enerji Elektrik Üretim A.Ş.,Eren Holding,160,Operating,2010,non-EU Europe,41.5074712,31.8949115
111553,https://www.gem.wiki/ZETES_power_station,Turkey,Zonguldak,ZETES-2 Power Station Unit 1,ZETES power station,,Eren Enerji Elektrik Üretim A.Ş.,Eren Holding,615,Operating,2010,non-EU Europe,41.5035684,31.8871813
111554,https://www.gem.wiki/ZETES_power_station,Turkey,Zonguldak,ZETES-2 Power Station Unit 2,ZETES power station,,Eren Enerji Elektrik Üretim A.Ş.,Eren Holding,615,Operating,2010,non-EU Europe,41.5035684,31.8871813
